gene_id,genome_loc
ENSMUSG00000029875,34188
ENSMUSG00000075427,34189
ENSMUSG00000090129,34190
ENSMUSG00000059460,34191
ENSMUSG00000048077,34192
ENSMUSG00000022987,34193
ENSMUSG00000062037,34194
ENSMUSG00000051793,34195
ENSMUSG00000056184,34196
ENSMUSG00000099353,34197
ENSMUSG00000063780,34198
ENSMUSG00000032987,34199
ENSMUSG00000022991,34200
ENSMUSG00000054036,34201
ENSMUSG00000022992,34202
ENSMUSG00000065336,34203
ENSMUSG00000065939,34204
ENSMUSG00000011960,34205
ENSMUSG00000091050,34206
ENSMUSG00000022993,34207
ENSMUSG00000100220,34208
ENSMUSG00000022994,34209
ENSMUSG00000003352,34210
ENSMUSG00000003360,34211
ENSMUSG00000054855,34212
ENSMUSG00000003354,34213
ENSMUSG00000003355,34214
ENSMUSG00000051853,34215
ENSMUSG00000022996,34216
ENSMUSG00000022997,34217
ENSMUSG00000059213,34218
ENSMUSG00000097414,34219
ENSMUSG00000067713,34220
ENSMUSG00000048154,34221
ENSMUSG00000023755,34222
ENSMUSG00000023000,34223
ENSMUSG00000022999,34224
ENSMUSG00000023004,34225
ENSMUSG00000072235,34226
ENSMUSG00000097587,34227
ENSMUSG00000064081,34228
ENSMUSG00000043091,34229
ENSMUSG00000023484,34230
ENSMUSG00000032783,34231
ENSMUSG00000098698,34232
ENSMUSG00000001076,34233
ENSMUSG00000038009,34234
ENSMUSG00000051934,34235
ENSMUSG00000088377,34236
ENSMUSG00000087991,34237
ENSMUSG00000037579,34238
ENSMUSG00000037570,34239
ENSMUSG00000100599,34240
ENSMUSG00000093139,34241
ENSMUSG00000078907,34242
ENSMUSG00000023007,34243
ENSMUSG00000023008,34244
ENSMUSG00000095635,34245
ENSMUSG00000023010,34246
ENSMUSG00000023009,34247
ENSMUSG00000089968,34248
ENSMUSG00000037525,34249
ENSMUSG00000023011,34250
ENSMUSG00000096448,34251
ENSMUSG00000023013,34252
ENSMUSG00000044217,34253
ENSMUSG00000043144,34254
ENSMUSG00000023015,34255
ENSMUSG00000023017,34256
ENSMUSG00000091604,34257
ENSMUSG00000023018,34258
ENSMUSG00000089671,34259
ENSMUSG00000023019,34260
ENSMUSG00000023020,34261
ENSMUSG00000023021,34262
ENSMUSG00000090406,34263
ENSMUSG00000023022,34264
ENSMUSG00000065643,34265
ENSMUSG00000092014,34266
ENSMUSG00000090500,34267
ENSMUSG00000037438,34268
ENSMUSG00000045350,34269
ENSMUSG00000096111,34270
ENSMUSG00000077443,34271
ENSMUSG00000023025,34272
ENSMUSG00000100084,34273
ENSMUSG00000023026,34274
ENSMUSG00000023027,34275
ENSMUSG00000045631,34276
ENSMUSG00000054619,34277
ENSMUSG00000058057,34278
ENSMUSG00000093789,34279
ENSMUSG00000056487,34280
ENSMUSG00000093550,34281
ENSMUSG00000023030,34282
ENSMUSG00000087444,34283
ENSMUSG00000084688,34284
ENSMUSG00000097827,34285
ENSMUSG00000037353,34286
ENSMUSG00000044636,34287
ENSMUSG00000009733,34288
ENSMUSG00000009739,34289
ENSMUSG00000098598,34290
ENSMUSG00000093511,34291
ENSMUSG00000098620,34292
ENSMUSG00000097093,34293
ENSMUSG00000000346,34294
ENSMUSG00000053559,34295
ENSMUSG00000098112,34296
ENSMUSG00000098527,34297
ENSMUSG00000023031,34298
ENSMUSG00000037280,34299
ENSMUSG00000090062,34300
ENSMUSG00000023032,34301
ENSMUSG00000023033,34302
ENSMUSG00000095440,34303
ENSMUSG00000047034,34304
ENSMUSG00000000530,34305
ENSMUSG00000087690,34306
ENSMUSG00000000532,34307
ENSMUSG00000097915,34308
ENSMUSG00000000531,34309
ENSMUSG00000023034,34310
ENSMUSG00000037204,34311
ENSMUSG00000075408,34312
ENSMUSG00000037185,34313
ENSMUSG00000088459,34314
ENSMUSG00000023039,34315
ENSMUSG00000047641,34316
ENSMUSG00000063971,34317
ENSMUSG00000067615,34318
ENSMUSG00000067614,34319
ENSMUSG00000067613,34320
ENSMUSG00000044294,34321
ENSMUSG00000049548,34322
ENSMUSG00000048699,34323
ENSMUSG00000022986,34324
ENSMUSG00000064232,34325
ENSMUSG00000095241,34326
ENSMUSG00000023041,34327
ENSMUSG00000058354,34328
ENSMUSG00000061527,34329
ENSMUSG00000051879,34330
ENSMUSG00000067596,34331
ENSMUSG00000056605,34332
ENSMUSG00000063661,34333
ENSMUSG00000064201,34334
ENSMUSG00000046834,34335
ENSMUSG00000067594,34336
ENSMUSG00000075402,34337
ENSMUSG00000059668,34338
ENSMUSG00000061397,34339
ENSMUSG00000050463,34340
ENSMUSG00000049382,34341
ENSMUSG00000023043,34342
ENSMUSG00000058655,34343
ENSMUSG00000037003,34344
ENSMUSG00000036966,34345
ENSMUSG00000023046,34346
ENSMUSG00000023045,34347
ENSMUSG00000023044,34348
ENSMUSG00000046897,34349
ENSMUSG00000001281,34350
ENSMUSG00000001288,34351
ENSMUSG00000097050,34352
ENSMUSG00000045665,34353
ENSMUSG00000058290,34354
ENSMUSG00000001289,34355
ENSMUSG00000001285,34356
ENSMUSG00000036678,34357
ENSMUSG00000060284,34358
ENSMUSG00000088286,34359
ENSMUSG00000001280,34360
ENSMUSG00000023047,34361
ENSMUSG00000097234,34362
ENSMUSG00000089168,34363
ENSMUSG00000023048,34364
ENSMUSG00000056851,34365
ENSMUSG00000099112,34366
ENSMUSG00000023050,34367
ENSMUSG00000071586,34368
ENSMUSG00000023051,34369
ENSMUSG00000023052,34370
ENSMUSG00000052414,34371
ENSMUSG00000099083,34372
ENSMUSG00000065111,34373
ENSMUSG00000036305,34374
ENSMUSG00000062683,34375
ENSMUSG00000076009,34376
ENSMUSG00000023055,34377
ENSMUSG00000001655,34378
ENSMUSG00000050328,34379
ENSMUSG00000086903,34380
ENSMUSG00000099099,34381
ENSMUSG00000098572,34382
ENSMUSG00000099328,34383
ENSMUSG00000098541,34384
ENSMUSG00000001656,34385
ENSMUSG00000022484,34386
ENSMUSG00000022485,34387
ENSMUSG00000065488,34388
ENSMUSG00000036139,34389
ENSMUSG00000001657,34390
ENSMUSG00000001661,34391
ENSMUSG00000076010,34392
ENSMUSG00000075394,34393
ENSMUSG00000102297,34394
ENSMUSG00000101356,34395
ENSMUSG00000099758,34396
ENSMUSG00000101588,34397
ENSMUSG00000097003,34398
ENSMUSG00000036061,34399
ENSMUSG00000009575,34400
ENSMUSG00000046434,34401
ENSMUSG00000058794,34402
ENSMUSG00000060992,34403
ENSMUSG00000065560,34404
ENSMUSG00000063234,34405
ENSMUSG00000000552,34406
ENSMUSG00000000555,34407
ENSMUSG00000098419,34408
ENSMUSG00000104327,34409
ENSMUSG00000022487,34410
ENSMUSG00000053508,34411
ENSMUSG00000022488,34412
ENSMUSG00000022489,34413
ENSMUSG00000022490,34414
ENSMUSG00000022491,34415
ENSMUSG00000060311,34416
ENSMUSG00000095047,34417
ENSMUSG00000036925,34418
ENSMUSG00000095122,34419
ENSMUSG00000096667,34420
ENSMUSG00000088225,34421
ENSMUSG00000051003,34422
ENSMUSG00000022534,34423
ENSMUSG00000095834,34424
ENSMUSG00000022529,34425
ENSMUSG00000059043,34426
ENSMUSG00000054939,34427
ENSMUSG00000039789,34428
ENSMUSG00000097590,34429
ENSMUSG00000005982,34430
ENSMUSG00000093575,34431
ENSMUSG00000005983,34432
ENSMUSG00000014232,34433
ENSMUSG00000103481,34434
ENSMUSG00000083579,34435
ENSMUSG00000080485,34436
ENSMUSG00000081809,34437
ENSMUSG00000085048,34438
ENSMUSG00000049871,34439
ENSMUSG00000039738,34440
ENSMUSG00000084790,34441
ENSMUSG00000005980,34442
ENSMUSG00000005981,34443
ENSMUSG00000093262,34444
ENSMUSG00000022521,34445
ENSMUSG00000103937,34446
ENSMUSG00000089645,34447
ENSMUSG00000005580,34448
ENSMUSG00000084304,34449
ENSMUSG00000022519,34450
ENSMUSG00000083585,34451
ENSMUSG00000005718,34452
ENSMUSG00000014303,34453
ENSMUSG00000014301,34454
ENSMUSG00000039637,34455
ENSMUSG00000039646,34456
ENSMUSG00000004069,34457
ENSMUSG00000063445,34458
ENSMUSG00000004070,34459
ENSMUSG00000086944,34460
ENSMUSG00000004071,34461
ENSMUSG00000086464,34462
ENSMUSG00000022518,34463
ENSMUSG00000039568,34464
ENSMUSG00000022517,34465
ENSMUSG00000097397,34466
ENSMUSG00000022516,34467
ENSMUSG00000022515,34468
ENSMUSG00000022543,34469
ENSMUSG00000022542,34470
ENSMUSG00000096215,34471
ENSMUSG00000022540,34472
ENSMUSG00000022536,34473
ENSMUSG00000039473,34474
ENSMUSG00000077367,34475
ENSMUSG00000039457,34476
ENSMUSG00000091712,34477
ENSMUSG00000023143,34478
ENSMUSG00000051669,34479
ENSMUSG00000098675,34480
ENSMUSG00000096398,34481
ENSMUSG00000095347,34482
ENSMUSG00000039427,34483
ENSMUSG00000022544,34484
ENSMUSG00000087168,34485
ENSMUSG00000084573,34486
ENSMUSG00000101481,34487
ENSMUSG00000008658,34488
ENSMUSG00000089506,34489
ENSMUSG00000089593,34490
ENSMUSG00000077152,34491
ENSMUSG00000022715,34492
ENSMUSG00000084475,34493
ENSMUSG00000039345,34494
ENSMUSG00000077557,34495
ENSMUSG00000057880,34496
ENSMUSG00000076039,34497
ENSMUSG00000083505,34498
ENSMUSG00000043140,34499
ENSMUSG00000022711,34500
ENSMUSG00000008393,34501
ENSMUSG00000022710,34502
ENSMUSG00000093050,34503
ENSMUSG00000084737,34504
ENSMUSG00000022507,34505
ENSMUSG00000087982,34506
ENSMUSG00000068674,34507
ENSMUSG00000059003,34508
ENSMUSG00000098100,34509
ENSMUSG00000098170,34510
ENSMUSG00000039209,34511
ENSMUSG00000039200,34512
ENSMUSG00000089563,34513
ENSMUSG00000093251,34514
ENSMUSG00000022505,34515
ENSMUSG00000039179,34516
ENSMUSG00000022503,34517
ENSMUSG00000050908,34518
ENSMUSG00000022504,34519
ENSMUSG00000038055,34520
ENSMUSG00000068663,34521
ENSMUSG00000087384,34522
ENSMUSG00000038037,34523
ENSMUSG00000043050,34524
ENSMUSG00000050058,34525
ENSMUSG00000038015,34526
ENSMUSG00000022501,34527
ENSMUSG00000071671,34528
ENSMUSG00000079740,34529
ENSMUSG00000096921,34530
ENSMUSG00000037991,34531
ENSMUSG00000095369,34532
ENSMUSG00000022500,34533
ENSMUSG00000093897,34534
ENSMUSG00000088543,34535
ENSMUSG00000097056,34536
ENSMUSG00000037972,34537
ENSMUSG00000022498,34538
ENSMUSG00000037965,34539
ENSMUSG00000076258,34540
ENSMUSG00000064565,34541
ENSMUSG00000096959,34542
ENSMUSG00000080790,34543
ENSMUSG00000081052,34544
ENSMUSG00000005846,34545
ENSMUSG00000097537,34546
ENSMUSG00000062203,34547
ENSMUSG00000088544,34548
ENSMUSG00000022496,34549
ENSMUSG00000071669,34550
ENSMUSG00000082653,34551
ENSMUSG00000085732,34552
ENSMUSG00000065979,34553
ENSMUSG00000055015,34554
ENSMUSG00000022494,34555
ENSMUSG00000091416,34556
ENSMUSG00000101565,34557
ENSMUSG00000022545,34558
ENSMUSG00000009569,34559
ENSMUSG00000087526,34560
ENSMUSG00000076972,34561
ENSMUSG00000065449,34562
ENSMUSG00000099214,34563
ENSMUSG00000099411,34564
ENSMUSG00000077488,34565
ENSMUSG00000022685,34566
ENSMUSG00000022684,34567
ENSMUSG00000079737,34568
ENSMUSG00000022683,34569
ENSMUSG00000086550,34570
ENSMUSG00000022682,34571
ENSMUSG00000099314,34572
ENSMUSG00000022681,34573
ENSMUSG00000022680,34574
ENSMUSG00000022679,34575
ENSMUSG00000089818,34576
ENSMUSG00000089207,34577
ENSMUSG00000065968,34578
ENSMUSG00000044117,34579
ENSMUSG00000082554,34580
ENSMUSG00000082277,34581
ENSMUSG00000083536,34582
ENSMUSG00000060657,34583
ENSMUSG00000098652,34584
ENSMUSG00000070074,34585
ENSMUSG00000022678,34586
ENSMUSG00000018830,34587
ENSMUSG00000022677,34588
ENSMUSG00000085612,34589
ENSMUSG00000087557,34590
ENSMUSG00000023088,34591
ENSMUSG00000089106,34592
ENSMUSG00000090808,34593
ENSMUSG00000075395,34594
ENSMUSG00000022676,34595
ENSMUSG00000095165,34596
ENSMUSG00000068617,34597
ENSMUSG00000069315,34598
ENSMUSG00000094472,34599
ENSMUSG00000080704,34600
ENSMUSG00000022674,34601
ENSMUSG00000022673,34602
ENSMUSG00000022672,34603
ENSMUSG00000022671,34604
ENSMUSG00000071637,34605
ENSMUSG00000041974,34606
ENSMUSG00000077350,34607
ENSMUSG00000041957,34608
ENSMUSG00000022792,34609
ENSMUSG00000022789,34610
ENSMUSG00000098037,34611
ENSMUSG00000022788,34612
ENSMUSG00000089861,34613
ENSMUSG00000048101,34614
ENSMUSG00000022783,34615
ENSMUSG00000083192,34616
ENSMUSG00000081426,34617
ENSMUSG00000075370,34618
ENSMUSG00000059305,34619
ENSMUSG00000022779,34620
ENSMUSG00000026181,34621
ENSMUSG00000063358,34622
ENSMUSG00000087951,34623
ENSMUSG00000084792,34624
ENSMUSG00000022773,34625
ENSMUSG00000055497,34626
ENSMUSG00000022771,34627
ENSMUSG00000084881,34628
ENSMUSG00000049916,34629
ENSMUSG00000065572,34630
ENSMUSG00000076288,34631
ENSMUSG00000022769,34632
ENSMUSG00000022768,34633
ENSMUSG00000087554,34634
ENSMUSG00000041774,34635
ENSMUSG00000038965,34636
ENSMUSG00000085425,34637
ENSMUSG00000096434,34638
ENSMUSG00000071636,34639
ENSMUSG00000050240,34640
ENSMUSG00000097764,34641
ENSMUSG00000055692,34642
ENSMUSG00000041720,34643
ENSMUSG00000022766,34644
ENSMUSG00000065331,34645
ENSMUSG00000022765,34646
ENSMUSG00000006134,34647
ENSMUSG00000088993,34648
ENSMUSG00000022763,34649
ENSMUSG00000022761,34650
ENSMUSG00000022760,34651
ENSMUSG00000022759,34652
ENSMUSG00000022758,34653
ENSMUSG00000022756,34654
ENSMUSG00000005899,34655
ENSMUSG00000041617,34656
ENSMUSG00000012114,34657
ENSMUSG00000059150,34658
ENSMUSG00000022750,34659
ENSMUSG00000012017,34660
ENSMUSG00000090236,34661
ENSMUSG00000092470,34662
ENSMUSG00000003166,34663
ENSMUSG00000041566,34664
ENSMUSG00000045521,34665
ENSMUSG00000003527,34666
ENSMUSG00000022738,34667
ENSMUSG00000103149,34668
ENSMUSG00000003528,34669
ENSMUSG00000059280,34670
ENSMUSG00000003531,34671
ENSMUSG00000003526,34672
ENSMUSG00000089979,34673
ENSMUSG00000043811,34674
ENSMUSG00000099293,34675
ENSMUSG00000090777,34676
ENSMUSG00000060166,34677
ENSMUSG00000005732,34678
ENSMUSG00000080364,34679
ENSMUSG00000022721,34680
ENSMUSG00000022718,34681
ENSMUSG00000080452,34682
ENSMUSG00000093246,34683
ENSMUSG00000013539,34684
ENSMUSG00000065464,34685
ENSMUSG00000000325,34686
ENSMUSG00000089044,34687
ENSMUSG00000092957,34688
ENSMUSG00000000326,34689
ENSMUSG00000087556,34690
ENSMUSG00000075704,34691
ENSMUSG00000000884,34692
ENSMUSG00000086965,34693
ENSMUSG00000009097,34694
ENSMUSG00000075335,34695
ENSMUSG00000050761,34696
ENSMUSG00000072214,34697
ENSMUSG00000041378,34698
ENSMUSG00000000028,34699
ENSMUSG00000005262,34700
ENSMUSG00000071632,34701
ENSMUSG00000099908,34702
ENSMUSG00000022706,34703
ENSMUSG00000022702,34704
ENSMUSG00000082130,34705
ENSMUSG00000083658,34706
ENSMUSG00000060811,34707
ENSMUSG00000076934,34708
ENSMUSG00000076937,34709
ENSMUSG00000076939,34710
ENSMUSG00000076940,34711
ENSMUSG00000050742,34712
ENSMUSG00000089036,34713
ENSMUSG00000095529,34714
ENSMUSG00000050158,34715
ENSMUSG00000077172,34716
ENSMUSG00000056822,34717
ENSMUSG00000045341,34718
ENSMUSG00000061361,34719
ENSMUSG00000068535,34720
ENSMUSG00000062245,34721
ENSMUSG00000060480,34722
ENSMUSG00000041247,34723
ENSMUSG00000097945,34724
ENSMUSG00000022686,34725
ENSMUSG00000075330,34726
ENSMUSG00000099233,34727
ENSMUSG00000043008,34728
ENSMUSG00000062901,34729
ENSMUSG00000041215,34730
ENSMUSG00000084838,34731
ENSMUSG00000041205,34732
ENSMUSG00000033918,34733
ENSMUSG00000022818,34734
ENSMUSG00000022822,34735
ENSMUSG00000093649,34736
ENSMUSG00000088049,34737
ENSMUSG00000093381,34738
ENSMUSG00000003235,34739
ENSMUSG00000086837,34740
ENSMUSG00000003233,34741
ENSMUSG00000022841,34742
ENSMUSG00000080797,34743
ENSMUSG00000003234,34744
ENSMUSG00000046613,34745
ENSMUSG00000080669,34746
ENSMUSG00000033809,34747
ENSMUSG00000022842,34748
ENSMUSG00000051146,34749
ENSMUSG00000006998,34750
ENSMUSG00000090319,34751
ENSMUSG00000045983,34752
ENSMUSG00000077239,34753
ENSMUSG00000050821,34754
ENSMUSG00000022843,34755
ENSMUSG00000021018,34756
ENSMUSG00000022847,34757
ENSMUSG00000006958,34758
ENSMUSG00000065372,34759
ENSMUSG00000099764,34760
ENSMUSG00000086936,34761
ENSMUSG00000090356,34762
ENSMUSG00000102631,34763
ENSMUSG00000005958,34764
ENSMUSG00000096918,34765
ENSMUSG00000098400,34766
ENSMUSG00000033653,34767
ENSMUSG00000043391,34768
ENSMUSG00000022853,34769
ENSMUSG00000088758,34770
ENSMUSG00000097290,34771
ENSMUSG00000097401,34772
ENSMUSG00000033618,34773
ENSMUSG00000091580,34774
ENSMUSG00000097332,34775
ENSMUSG00000022856,34776
ENSMUSG00000044626,34777
ENSMUSG00000022855,34778
ENSMUSG00000068487,34779
ENSMUSG00000033581,34780
ENSMUSG00000064686,34781
ENSMUSG00000043870,34782
ENSMUSG00000098043,34783
ENSMUSG00000022858,34784
ENSMUSG00000082241,34785
ENSMUSG00000013089,34786
ENSMUSG00000022861,34787
ENSMUSG00000089874,34788
ENSMUSG00000099071,34789
ENSMUSG00000089663,34790
ENSMUSG00000084511,34791
ENSMUSG00000098448,34792
ENSMUSG00000033501,34793
ENSMUSG00000004462,34794
ENSMUSG00000004460,34795
ENSMUSG00000022868,34796
ENSMUSG00000022871,34797
ENSMUSG00000022877,34798
ENSMUSG00000060459,34799
ENSMUSG00000090021,34800
ENSMUSG00000087979,34801
ENSMUSG00000022875,34802
ENSMUSG00000022884,34803
ENSMUSG00000088524,34804
ENSMUSG00000064880,34805
ENSMUSG00000087935,34806
ENSMUSG00000064382,34807
ENSMUSG00000065208,34808
ENSMUSG00000022881,34809
ENSMUSG00000022878,34810
ENSMUSG00000068463,34811
ENSMUSG00000084299,34812
ENSMUSG00000081988,34813
ENSMUSG00000045231,34814
ENSMUSG00000022885,34815
ENSMUSG00000084439,34816
ENSMUSG00000088862,34817
ENSMUSG00000033383,34818
ENSMUSG00000022887,34819
ENSMUSG00000033355,34820
ENSMUSG00000083681,34821
ENSMUSG00000004366,34822
ENSMUSG00000047531,34823
ENSMUSG00000022508,34824
ENSMUSG00000103861,34825
ENSMUSG00000097867,34826
ENSMUSG00000033306,34827
ENSMUSG00000087861,34828
ENSMUSG00000065494,34829
ENSMUSG00000077602,34830
ENSMUSG00000096960,34831
ENSMUSG00000048399,34832
ENSMUSG00000022510,34833
ENSMUSG00000065333,34834
ENSMUSG00000098103,34835
ENSMUSG00000090257,34836
ENSMUSG00000038168,34837
ENSMUSG00000090203,34838
ENSMUSG00000022512,34839
ENSMUSG00000038148,34840
ENSMUSG00000091972,34841
ENSMUSG00000022514,34842
ENSMUSG00000092545,34843
ENSMUSG00000068428,34844
ENSMUSG00000052276,34845
ENSMUSG00000089705,34846
ENSMUSG00000056423,34847
ENSMUSG00000038127,34848
ENSMUSG00000022523,34849
ENSMUSG00000076064,34850
ENSMUSG00000051065,34851
ENSMUSG00000022525,34852
ENSMUSG00000048939,34853
ENSMUSG00000083141,34854
ENSMUSG00000038094,34855
ENSMUSG00000038084,34856
ENSMUSG00000097307,34857
ENSMUSG00000097313,34858
ENSMUSG00000075286,34859
ENSMUSG00000097184,34860
ENSMUSG00000022528,34861
ENSMUSG00000084444,34862
ENSMUSG00000101888,34863
ENSMUSG00000097621,34864
ENSMUSG00000023176,34865
ENSMUSG00000052316,34866
ENSMUSG00000047953,34867
ENSMUSG00000022533,34868
ENSMUSG00000022537,34869
ENSMUSG00000022538,34870
ENSMUSG00000046546,34871
ENSMUSG00000095791,34872
ENSMUSG00000088782,34873
ENSMUSG00000047434,34874
ENSMUSG00000087605,34875
ENSMUSG00000049076,34876
ENSMUSG00000047714,34877
ENSMUSG00000098403,34878
ENSMUSG00000022548,34879
ENSMUSG00000101234,34880
ENSMUSG00000046598,34881
ENSMUSG00000086645,34882
ENSMUSG00000077839,34883
ENSMUSG00000022770,34884
ENSMUSG00000089011,34885
ENSMUSG00000022780,34886
ENSMUSG00000083890,34887
ENSMUSG00000045625,34888
ENSMUSG00000096232,34889
ENSMUSG00000022774,34890
ENSMUSG00000022772,34891
ENSMUSG00000083853,34892
ENSMUSG00000096112,34893
ENSMUSG00000081404,34894
ENSMUSG00000080928,34895
ENSMUSG00000022781,34896
ENSMUSG00000077460,34897
ENSMUSG00000023791,34898
ENSMUSG00000035790,34899
ENSMUSG00000086146,34900
ENSMUSG00000052384,34901
ENSMUSG00000075269,34902
ENSMUSG00000035764,34903
ENSMUSG00000080440,34904
ENSMUSG00000022787,34905
ENSMUSG00000088985,34906
ENSMUSG00000046345,34907
ENSMUSG00000014074,34908
ENSMUSG00000053774,34909
ENSMUSG00000079625,34910
ENSMUSG00000103847,34911
ENSMUSG00000014075,34912
ENSMUSG00000005615,34913
ENSMUSG00000035699,34914
ENSMUSG00000052363,34915
ENSMUSG00000083903,34916
ENSMUSG00000022797,34917
ENSMUSG00000022791,34918
ENSMUSG00000075265,34919
ENSMUSG00000098225,34920
ENSMUSG00000079620,34921
ENSMUSG00000035638,34922
ENSMUSG00000094430,34923
ENSMUSG00000097256,34924
ENSMUSG00000035629,34925
ENSMUSG00000022800,34926
ENSMUSG00000022801,34927
ENSMUSG00000091997,34928
ENSMUSG00000078489,34929
ENSMUSG00000070225,34930
ENSMUSG00000035578,34931
ENSMUSG00000060636,34932
ENSMUSG00000022802,34933
ENSMUSG00000077844,34934
ENSMUSG00000088860,34935
ENSMUSG00000089109,34936
ENSMUSG00000022807,34937
ENSMUSG00000022808,34938
ENSMUSG00000097318,34939
ENSMUSG00000022811,34940
ENSMUSG00000035506,34941
ENSMUSG00000075254,34942
ENSMUSG00000085550,34943
ENSMUSG00000090214,34944
ENSMUSG00000022824,34945
ENSMUSG00000022817,34946
ENSMUSG00000022814,34947
ENSMUSG00000086083,34948
ENSMUSG00000061751,34949
ENSMUSG00000022832,34950
ENSMUSG00000022833,34951
ENSMUSG00000022836,34952
ENSMUSG00000100593,34953
ENSMUSG00000035376,34954
ENSMUSG00000022840,34955
ENSMUSG00000084581,34956
ENSMUSG00000034473,34957
ENSMUSG00000064463,34958
ENSMUSG00000064769,34959
ENSMUSG00000022844,34960
ENSMUSG00000095160,34961
ENSMUSG00000099429,34962
ENSMUSG00000052133,34963
ENSMUSG00000052192,34964
ENSMUSG00000022848,34965
ENSMUSG00000087793,34966
ENSMUSG00000022849,34967
ENSMUSG00000097914,34968
ENSMUSG00000034422,34969
ENSMUSG00000062279,34970
ENSMUSG00000049502,34971
ENSMUSG00000022906,34972
ENSMUSG00000086324,34973
ENSMUSG00000022905,34974
ENSMUSG00000034379,34975
ENSMUSG00000003955,34976
ENSMUSG00000075229,34977
ENSMUSG00000034362,34978
ENSMUSG00000060956,34979
ENSMUSG00000088471,34980
ENSMUSG00000059657,34981
ENSMUSG00000096342,34982
ENSMUSG00000079597,34983
ENSMUSG00000096627,34984
ENSMUSG00000078097,34985
ENSMUSG00000094733,34986
ENSMUSG00000093822,34987
ENSMUSG00000095620,34988
ENSMUSG00000075228,34989
ENSMUSG00000096823,34990
ENSMUSG00000071562,34991
ENSMUSG00000096186,34992
ENSMUSG00000079595,34993
ENSMUSG00000094972,34994
ENSMUSG00000088517,34995
ENSMUSG00000079594,34996
ENSMUSG00000095319,34997
ENSMUSG00000071561,34998
ENSMUSG00000087689,34999
ENSMUSG00000094639,35000
ENSMUSG00000095033,35001
ENSMUSG00000022902,35002
ENSMUSG00000094139,35003
ENSMUSG00000089117,35004
ENSMUSG00000054905,35005
ENSMUSG00000051980,35006
ENSMUSG00000089118,35007
ENSMUSG00000022901,35008
ENSMUSG00000022900,35009
ENSMUSG00000022899,35010
ENSMUSG00000091786,35011
ENSMUSG00000095851,35012
ENSMUSG00000022838,35013
ENSMUSG00000022837,35014
ENSMUSG00000034243,35015
ENSMUSG00000084834,35016
ENSMUSG00000022831,35017
ENSMUSG00000047746,35018
ENSMUSG00000034206,35019
ENSMUSG00000022829,35020
ENSMUSG00000083420,35021
ENSMUSG00000022828,35022
ENSMUSG00000022827,35023
ENSMUSG00000022821,35024
ENSMUSG00000022820,35025
ENSMUSG00000022816,35026
ENSMUSG00000082387,35027
ENSMUSG00000084602,35028
ENSMUSG00000034158,35029
ENSMUSG00000083405,35030
ENSMUSG00000046961,35031
ENSMUSG00000065188,35032
ENSMUSG00000022812,35033
ENSMUSG00000095395,35034
ENSMUSG00000098908,35035
ENSMUSG00000022809,35036
ENSMUSG00000022805,35037
ENSMUSG00000087568,35038
ENSMUSG00000046516,35039
ENSMUSG00000095464,35040
ENSMUSG00000022803,35041
ENSMUSG00000002847,35042
ENSMUSG00000002844,35043
ENSMUSG00000097576,35044
ENSMUSG00000075122,35045
ENSMUSG00000002846,35046
ENSMUSG00000081605,35047
ENSMUSG00000034064,35048
ENSMUSG00000002845,35049
ENSMUSG00000091238,35050
ENSMUSG00000022799,35051
ENSMUSG00000081651,35052
ENSMUSG00000022793,35053
ENSMUSG00000083183,35054
ENSMUSG00000049436,35055
ENSMUSG00000022798,35056
ENSMUSG00000081444,35057
ENSMUSG00000086175,35058
ENSMUSG00000022790,35059
ENSMUSG00000089607,35060
ENSMUSG00000095894,35061
ENSMUSG00000098070,35062
ENSMUSG00000061080,35063
ENSMUSG00000102456,35064
ENSMUSG00000077535,35065
ENSMUSG00000102417,35066
ENSMUSG00000098472,35067
ENSMUSG00000099168,35068
ENSMUSG00000092636,35069
ENSMUSG00000098665,35070
ENSMUSG00000101463,35071
ENSMUSG00000047261,35072
ENSMUSG00000098300,35073
ENSMUSG00000075070,35074
ENSMUSG00000022708,35075
ENSMUSG00000081824,35076
ENSMUSG00000094605,35077
ENSMUSG00000083827,35078
ENSMUSG00000102967,35079
ENSMUSG00000082570,35080
ENSMUSG00000055370,35081
ENSMUSG00000085499,35082
ENSMUSG00000076372,35083
ENSMUSG00000071552,35084
ENSMUSG00000022705,35085
ENSMUSG00000093134,35086
ENSMUSG00000077251,35087
ENSMUSG00000022704,35088
ENSMUSG00000096684,35089
ENSMUSG00000022701,35090
ENSMUSG00000036304,35091
ENSMUSG00000036292,35092
ENSMUSG00000093912,35093
ENSMUSG00000052459,35094
ENSMUSG00000022698,35095
ENSMUSG00000068284,35096
ENSMUSG00000022696,35097
ENSMUSG00000097344,35098
ENSMUSG00000043065,35099
ENSMUSG00000071550,35100
ENSMUSG00000022687,35101
ENSMUSG00000093046,35102
ENSMUSG00000036208,35103
ENSMUSG00000022668,35104
ENSMUSG00000022667,35105
ENSMUSG00000062082,35106
ENSMUSG00000090176,35107
ENSMUSG00000036172,35108
ENSMUSG00000022665,35109
ENSMUSG00000022664,35110
ENSMUSG00000022663,35111
ENSMUSG00000062284,35112
ENSMUSG00000052013,35113
ENSMUSG00000022661,35114
ENSMUSG00000080715,35115
ENSMUSG00000053182,35116
ENSMUSG00000081303,35117
ENSMUSG00000089630,35118
ENSMUSG00000033210,35119
