gene_id,genome_loc
ENSG00000259468,44485
ENSG00000207091,44486
ENSG00000182117,44487
ENSG00000184507,44488
ENSG00000176454,44489
ENSG00000259904,44490
ENSG00000266205,44491
ENSG00000175265,44492
ENSG00000221649,44493
ENSG00000260639,44494
ENSG00000261081,44495
ENSG00000279092,44496
ENSG00000259917,44497
ENSG00000261559,44498
ENSG00000278582,44499
ENSG00000215252,44500
ENSG00000221065,44501
ENSG00000259892,44502
ENSG00000252425,44503
ENSG00000261304,44504
ENSG00000159248,44505
ENSG00000250007,44506
ENSG00000159251,44507
ENSG00000259751,44508
ENSG00000021776,44509
ENSG00000231409,44510
ENSG00000198146,44511
ENSG00000279364,44512
ENSG00000259181,44513
ENSG00000280396,44514
ENSG00000259587,44515
ENSG00000259665,44516
ENSG00000255192,44517
ENSG00000259397,44518
ENSG00000259336,44519
ENSG00000259592,44520
ENSG00000259516,44521
ENSG00000134146,44522
ENSG00000259710,44523
ENSG00000259585,44524
ENSG00000265102,44525
ENSG00000259688,44526
ENSG00000259411,44527
ENSG00000248079,44528
ENSG00000259217,44529
ENSG00000265098,44530
ENSG00000259639,44531
ENSG00000259245,44532
ENSG00000259395,44533
ENSG00000259737,44534
ENSG00000270500,44535
ENSG00000186073,44536
ENSG00000261635,44537
ENSG00000261315,44538
ENSG00000260582,44539
ENSG00000261191,44540
ENSG00000223518,44541
ENSG00000212511,44542
ENSG00000259280,44543
ENSG00000134138,44544
ENSG00000277202,44545
ENSG00000206676,44546
ENSG00000259460,44547
ENSG00000274444,44548
ENSG00000274216,44549
ENSG00000270304,44550
ENSG00000259434,44551
ENSG00000243122,44552
ENSG00000166069,44553
ENSG00000259225,44554
ENSG00000236914,44555
ENSG00000259380,44556
ENSG00000166068,44557
ENSG00000171262,44558
ENSG00000259192,44559
ENSG00000172575,44560
ENSG00000259326,44561
ENSG00000259598,44562
ENSG00000259747,44563
ENSG00000175779,44564
ENSG00000259731,44565
ENSG00000274281,44566
ENSG00000259345,44567
ENSG00000259278,44568
ENSG00000259423,44569
ENSG00000259450,44570
ENSG00000175746,44571
ENSG00000259447,44572
ENSG00000259269,44573
ENSG00000259390,44574
ENSG00000137801,44575
ENSG00000276107,44576
ENSG00000278621,44577
ENSG00000259279,44578
ENSG00000150667,44579
ENSG00000259580,44580
ENSG00000261136,44581
ENSG00000166073,44582
ENSG00000259432,44583
ENSG00000246863,44584
ENSG00000200305,44585
ENSG00000128829,44586
ENSG00000259389,44587
ENSG00000140319,44588
ENSG00000248508,44589
ENSG00000259584,44590
ENSG00000275636,44591
ENSG00000104081,44592
ENSG00000259409,44593
ENSG00000259239,44594
ENSG00000156970,44595
ENSG00000259288,44596
ENSG00000273786,44597
ENSG00000260648,44598
ENSG00000137843,44599
ENSG00000279537,44600
ENSG00000176753,44601
ENSG00000279409,44602
ENSG00000137841,44603
ENSG00000230778,44604
ENSG00000273855,44605
ENSG00000259307,44606
ENSG00000244705,44607
ENSG00000259198,44608
ENSG00000259330,44609
ENSG00000188549,44610
ENSG00000252714,44611
ENSG00000233041,44612
ENSG00000140323,44613
ENSG00000259368,44614
ENSG00000259714,44615
ENSG00000261374,44616
ENSG00000128944,44617
ENSG00000128928,44618
ENSG00000140320,44619
ENSG00000259364,44620
ENSG00000259211,44621
ENSG00000169105,44622
ENSG00000244251,44623
ENSG00000259536,44624
ENSG00000128891,44625
ENSG00000223313,44626
ENSG00000166133,44627
ENSG00000203573,44628
ENSG00000137812,44629
ENSG00000265814,44630
ENSG00000259254,44631
ENSG00000279084,44632
ENSG00000245849,44633
ENSG00000051180,44634
ENSG00000137824,44635
ENSG00000271236,44636
ENSG00000137880,44637
ENSG00000104129,44638
ENSG00000188277,44639
ENSG00000166140,44640
ENSG00000276198,44641
ENSG00000166143,44642
ENSG00000261183,44643
ENSG00000166145,44644
ENSG00000104140,44645
ENSG00000274798,44646
ENSG00000264256,44647
ENSG00000104142,44648
ENSG00000251161,44649
ENSG00000128917,44650
ENSG00000259405,44651
ENSG00000128965,44652
ENSG00000128908,44653
ENSG00000259617,44654
ENSG00000259463,44655
ENSG00000259521,44656
ENSG00000280036,44657
ENSG00000259547,44658
ENSG00000157021,44659
ENSG00000178997,44660
ENSG00000240847,44661
ENSG00000187446,44662
ENSG00000247556,44663
ENSG00000104147,44664
ENSG00000137804,44665
ENSG00000259396,44666
ENSG00000137806,44667
ENSG00000137815,44668
ENSG00000200407,44669
ENSG00000137825,44670
ENSG00000062524,44671
ENSG00000103932,44672
ENSG00000259838,44673
ENSG00000092445,44674
ENSG00000260926,44675
ENSG00000174197,44676
ENSG00000207766,44677
ENSG00000270702,44678
ENSG00000260814,44679
ENSG00000137802,44680
ENSG00000279937,44681
ENSG00000250379,44682
ENSG00000243789,44683
ENSG00000168970,44684
ENSG00000243708,44685
ENSG00000137877,44686
ENSG00000200293,44687
ENSG00000264850,44688
ENSG00000174171,44689
ENSG00000103966,44690
ENSG00000278493,44691
ENSG00000259883,44692
ENSG00000246740,44693
ENSG00000188089,44694
ENSG00000257797,44695
ENSG00000159337,44696
ENSG00000168907,44697
ENSG00000166887,44698
ENSG00000207712,44699
ENSG00000261002,44700
ENSG00000103978,44701
ENSG00000214013,44702
ENSG00000260571,44703
ENSG00000258461,44704
ENSG00000092529,44705
ENSG00000103994,44706
ENSG00000201077,44707
ENSG00000092531,44708
ENSG00000261684,44709
ENSG00000180979,44710
ENSG00000137814,44711
ENSG00000261822,44712
ENSG00000260490,44713
ENSG00000159433,44714
ENSG00000260282,44715
ENSG00000140326,44716
ENSG00000278769,44717
ENSG00000274403,44718
ENSG00000128881,44719
ENSG00000246283,44720
ENSG00000260799,44721
ENSG00000254793,44722
ENSG00000159459,44723
ENSG00000273690,44724
ENSG00000166947,44725
ENSG00000205871,44726
ENSG00000137842,44727
ENSG00000260928,44728
ENSG00000261687,44729
ENSG00000166946,44730
ENSG00000104055,44731
ENSG00000202211,44732
ENSG00000261679,44733
ENSG00000159495,44734
ENSG00000260406,44735
ENSG00000168806,44736
ENSG00000168803,44737
ENSG00000140265,44738
ENSG00000137822,44739
ENSG00000243871,44740
ENSG00000067369,44741
ENSG00000166963,44742
ENSG00000275702,44743
ENSG00000168781,44744
ENSG00000237289,44745
ENSG00000242866,44746
ENSG00000222398,44747
ENSG00000166762,44748
ENSG00000206991,44749
ENSG00000275601,44750
ENSG00000224677,44751
ENSG00000249839,44752
ENSG00000223572,44753
ENSG00000166763,44754
ENSG00000201136,44755
ENSG00000205771,44756
ENSG00000206589,44757
ENSG00000167004,44758
ENSG00000128886,44759
ENSG00000262560,44760
ENSG00000140264,44761
ENSG00000279808,44762
ENSG00000221792,44763
ENSG00000184716,44764
ENSG00000242028,44765
ENSG00000140259,44766
ENSG00000092470,44767
ENSG00000200391,44768
ENSG00000171877,44769
ENSG00000227973,44770
ENSG00000185607,44771
ENSG00000224055,44772
ENSG00000166734,44773
ENSG00000250130,44774
ENSG00000259499,44775
ENSG00000259595,44776
ENSG00000137770,44777
ENSG00000259335,44778
ENSG00000259563,44779
ENSG00000179523,44780
ENSG00000104131,44781
ENSG00000259659,44782
ENSG00000104133,44783
ENSG00000229474,44784
ENSG00000206957,44785
ENSG00000166710,44786
ENSG00000185880,44787
ENSG00000276121,44788
ENSG00000259479,44789
ENSG00000259187,44790
ENSG00000238845,44791
ENSG00000212424,44792
ENSG00000259742,44793
ENSG00000259231,44794
ENSG00000252117,44795
ENSG00000167014,44796
ENSG00000252475,44797
ENSG00000259304,44798
ENSG00000252288,44799
ENSG00000212550,44800
ENSG00000140263,44801
ENSG00000259418,44802
ENSG00000252171,44803
ENSG00000259352,44804
ENSG00000140279,44805
ENSG00000140274,44806
ENSG00000140254,44807
ENSG00000137857,44808
ENSG00000259539,44809
ENSG00000138606,44810
ENSG00000259519,44811
ENSG00000259932,44812
ENSG00000260035,44813
ENSG00000279014,44814
ENSG00000261709,44815
ENSG00000259338,44816
ENSG00000259520,44817
ENSG00000137860,44818
ENSG00000235390,44819
ENSG00000259433,44820
ENSG00000238941,44821
ENSG00000171766,44822
ENSG00000275672,44823
ENSG00000171763,44824
ENSG00000166920,44825
ENSG00000259342,44826
ENSG00000211519,44827
ENSG00000259354,44828
ENSG00000104154,44829
ENSG00000179362,44830
ENSG00000207516,44831
ENSG00000259681,44832
ENSG00000259427,44833
ENSG00000275709,44834
ENSG00000104164,44835
ENSG00000260170,44836
ENSG00000200419,44837
ENSG00000137767,44838
ENSG00000273972,44839
ENSG00000259200,44840
ENSG00000259743,44841
ENSG00000259593,44842
ENSG00000238819,44843
ENSG00000238456,44844
ENSG00000259255,44845
ENSG00000223308,44846
ENSG00000259509,44847
ENSG00000252500,44848
ENSG00000259752,44849
ENSG00000137872,44850
ENSG00000222311,44851
ENSG00000222343,44852
ENSG00000259554,44853
ENSG00000259221,44854
ENSG00000259360,44855
ENSG00000259740,44856
ENSG00000221202,44857
ENSG00000259588,44858
ENSG00000213862,44859
ENSG00000259572,44860
ENSG00000259754,44861
ENSG00000259730,44862
ENSG00000188467,44863
ENSG00000104177,44864
ENSG00000266143,44865
ENSG00000259235,44866
ENSG00000233932,44867
ENSG00000074803,44868
ENSG00000259385,44869
ENSG00000259488,44870
ENSG00000202542,44871
ENSG00000128951,44872
ENSG00000166147,44873
ENSG00000274654,44874
ENSG00000259705,44875
ENSG00000273925,44876
ENSG00000103995,44877
ENSG00000259216,44878
ENSG00000259469,44879
ENSG00000259670,44880
ENSG00000259700,44881
ENSG00000185634,44882
ENSG00000255302,44883
ENSG00000259602,44884
ENSG00000259500,44885
ENSG00000138593,44886
ENSG00000207105,44887
ENSG00000265942,44888
ENSG00000259656,44889
ENSG00000166200,44890
ENSG00000200120,44891
ENSG00000156958,44892
ENSG00000259467,44893
ENSG00000264210,44894
ENSG00000259545,44895
ENSG00000243338,44896
ENSG00000166262,44897
ENSG00000275580,44898
ENSG00000276593,44899
ENSG00000259531,44900
ENSG00000140285,44901
ENSG00000104047,44902
ENSG00000259388,44903
ENSG00000104043,44904
ENSG00000259188,44905
ENSG00000201086,44906
ENSG00000140284,44907
ENSG00000200605,44908
ENSG00000140287,44909
ENSG00000241175,44910
ENSG00000104064,44911
ENSG00000271819,44912
ENSG00000244879,44913
ENSG00000259715,44914
ENSG00000264109,44915
ENSG00000259465,44916
ENSG00000138592,44917
ENSG00000252376,44918
ENSG00000242737,44919
ENSG00000259618,44920
ENSG00000259298,44921
ENSG00000170236,44922
ENSG00000092439,44923
ENSG00000259684,44924
ENSG00000243027,44925
ENSG00000138600,44926
ENSG00000279665,44927
ENSG00000259773,44928
ENSG00000241130,44929
ENSG00000273674,44930
ENSG00000081014,44931
ENSG00000259378,44932
ENSG00000259240,44933
ENSG00000183578,44934
ENSG00000259204,44935
ENSG00000137869,44936
ENSG00000266593,44937
ENSG00000259701,44938
ENSG00000278098,44939
ENSG00000259306,44940
ENSG00000186417,44941
ENSG00000270378,44942
ENSG00000259194,44943
ENSG00000259678,44944
ENSG00000104093,44945
ENSG00000259668,44946
ENSG00000263437,44947
ENSG00000104112,44948
ENSG00000259241,44949
ENSG00000259296,44950
ENSG00000140280,44951
ENSG00000128872,44952
ENSG00000259377,44953
ENSG00000138594,44954
ENSG00000274954,44955
ENSG00000277677,44956
ENSG00000259632,44957
ENSG00000207484,44958
ENSG00000259201,44959
ENSG00000272337,44960
ENSG00000259185,44961
ENSG00000259556,44962
ENSG00000166477,44963
ENSG00000069956,44964
ENSG00000259438,44965
ENSG00000274528,44966
ENSG00000259398,44967
ENSG00000259712,44968
ENSG00000259178,44969
ENSG00000242327,44970
ENSG00000137875,44971
ENSG00000069966,44972
ENSG00000259327,44973
ENSG00000259709,44974
ENSG00000206995,44975
ENSG00000259577,44976
ENSG00000128833,44977
ENSG00000221052,44978
ENSG00000197535,44979
ENSG00000231169,44980
ENSG00000128989,44981
ENSG00000260618,44982
ENSG00000047346,44983
ENSG00000259935,44984
ENSG00000169856,44985
ENSG00000259203,44986
ENSG00000214896,44987
ENSG00000259612,44988
ENSG00000259237,44989
ENSG00000278568,44990
ENSG00000166415,44991
ENSG00000252066,44992
ENSG00000206641,44993
ENSG00000259301,44994
ENSG00000280362,44995
ENSG00000259669,44996
ENSG00000137766,44997
ENSG00000259619,44998
ENSG00000259550,44999
ENSG00000260937,45000
ENSG00000279145,45001
ENSG00000137876,45002
ENSG00000069974,45003
ENSG00000276533,45004
ENSG00000225973,45005
ENSG00000069943,45006
ENSG00000260916,45007
ENSG00000274765,45008
ENSG00000277548,45009
ENSG00000261771,45010
ENSG00000207964,45011
ENSG00000261652,45012
ENSG00000256061,45013
ENSG00000260036,45014
ENSG00000171016,45015
ENSG00000166450,45016
ENSG00000259180,45017
ENSG00000259369,45018
ENSG00000069869,45019
ENSG00000230183,45020
ENSG00000239703,45021
ENSG00000261333,45022
ENSG00000181827,45023
ENSG00000261072,45024
ENSG00000151575,45025
ENSG00000275417,45026
ENSG00000199784,45027
ENSG00000261174,45028
ENSG00000259941,45029
ENSG00000261823,45030
ENSG00000138587,45031
ENSG00000277245,45032
ENSG00000260392,45033
ENSG00000137871,45034
ENSG00000276696,45035
ENSG00000274667,45036
ENSG00000279683,45037
ENSG00000225625,45038
ENSG00000276524,45039
ENSG00000275343,45040
ENSG00000140262,45041
ENSG00000222586,45042
ENSG00000260689,45043
ENSG00000239035,45044
ENSG00000247982,45045
ENSG00000260172,45046
ENSG00000260870,45047
ENSG00000128849,45048
ENSG00000252984,45049
ENSG00000261489,45050
ENSG00000261265,45051
ENSG00000276772,45052
ENSG00000240874,45053
ENSG00000137878,45054
ENSG00000263155,45055
ENSG00000255529,45056
ENSG00000261219,45057
ENSG00000128918,45058
ENSG00000259477,45059
ENSG00000274719,45060
ENSG00000259285,45061
ENSG00000103569,45062
ENSG00000259651,45063
ENSG00000259626,45064
ENSG00000259600,45065
ENSG00000259379,45066
ENSG00000259671,45067
ENSG00000240934,45068
ENSG00000166035,45069
ENSG00000259293,45070
ENSG00000277229,45071
ENSG00000277790,45072
ENSG00000259476,45073
ENSG00000259250,45074
ENSG00000137845,45075
ENSG00000270986,45076
ENSG00000182625,45077
ENSG00000199730,45078
ENSG00000278513,45079
ENSG00000259173,45080
ENSG00000200318,45081
ENSG00000245975,45082
ENSG00000128923,45083
ENSG00000259402,45084
ENSG00000259353,45085
ENSG00000259738,45086
ENSG00000157450,45087
ENSG00000242747,45088
ENSG00000137776,45089
ENSG00000225798,45090
ENSG00000278439,45091
ENSG00000259393,45092
ENSG00000241640,45093
ENSG00000157456,45094
ENSG00000277144,45095
ENSG00000259732,45096
ENSG00000157483,45097
ENSG00000253030,45098
ENSG00000171989,45099
ENSG00000200070,45100
ENSG00000215983,45101
ENSG00000259771,45102
ENSG00000199512,45103
ENSG00000259735,45104
ENSG00000157470,45105
ENSG00000259750,45106
ENSG00000259674,45107
ENSG00000200252,45108
ENSG00000243780,45109
ENSG00000240238,45110
ENSG00000201704,45111
ENSG00000140297,45112
ENSG00000140307,45113
ENSG00000227161,45114
ENSG00000140299,45115
ENSG00000259657,45116
ENSG00000259238,45117
ENSG00000234797,45118
ENSG00000259601,45119
ENSG00000259573,45120
ENSG00000171956,45121
ENSG00000259558,45122
ENSG00000259223,45123
ENSG00000182718,45124
ENSG00000240163,45125
ENSG00000242667,45126
ENSG00000273721,45127
ENSG00000128915,45128
ENSG00000245534,45129
ENSG00000069667,45130
ENSG00000259274,45131
ENSG00000259513,45132
ENSG00000273958,45133
ENSG00000277413,45134
ENSG00000259482,45135
ENSG00000212625,45136
ENSG00000259591,45137
ENSG00000273792,45138
ENSG00000259481,45139
ENSG00000259575,45140
ENSG00000276473,45141
ENSG00000259616,45142
ENSG00000259530,45143
ENSG00000259675,45144
ENSG00000271195,45145
ENSG00000259284,45146
ENSG00000266349,45147
ENSG00000259564,45148
ENSG00000129003,45149
ENSG00000273653,45150
ENSG00000259251,45151
ENSG00000198535,45152
ENSG00000259466,45153
ENSG00000205502,45154
ENSG00000259697,45155
ENSG00000166104,45156
ENSG00000259878,45157
ENSG00000221141,45158
ENSG00000276713,45159
ENSG00000277779,45160
ENSG00000260062,45161
ENSG00000260375,45162
ENSG00000261296,45163
ENSG00000260957,45164
ENSG00000277919,45165
ENSG00000275451,45166
ENSG00000259557,45167
ENSG00000274340,45168
ENSG00000171914,45169
ENSG00000259458,45170
ENSG00000259756,45171
ENSG00000265317,45172
ENSG00000211137,45173
ENSG00000259370,45174
ENSG00000259727,45175
ENSG00000259394,45176
ENSG00000140416,45177
ENSG00000259498,45178
ENSG00000259627,45179
ENSG00000259672,45180
ENSG00000103642,45181
ENSG00000185088,45182
ENSG00000166128,45183
ENSG00000138613,45184
ENSG00000074410,45185
ENSG00000259459,45186
ENSG00000259268,45187
ENSG00000276651,45188
ENSG00000140455,45189
ENSG00000259248,45190
ENSG00000197361,45191
ENSG00000103657,45192
ENSG00000259589,45193
ENSG00000199156,45194
ENSG00000275785,45195
ENSG00000035664,45196
ENSG00000259351,45197
ENSG00000166797,45198
ENSG00000028528,45199
ENSG00000201071,45200
ENSG00000157734,45201
ENSG00000166794,45202
ENSG00000169118,45203
ENSG00000259316,45204
ENSG00000252774,45205
ENSG00000166803,45206
ENSG00000103671,45207
ENSG00000206781,45208
ENSG00000180357,45209
ENSG00000259682,45210
ENSG00000248415,45211
ENSG00000243403,45212
ENSG00000239465,45213
ENSG00000207223,45214
ENSG00000207162,45215
ENSG00000180304,45216
ENSG00000265967,45217
ENSG00000264937,45218
ENSG00000259635,45219
ENSG00000166831,45220
ENSG00000221033,45221
ENSG00000140451,45222
ENSG00000241839,45223
ENSG00000249240,45224
ENSG00000166839,45225
ENSG00000275332,45226
ENSG00000274383,45227
ENSG00000090487,45228
ENSG00000103707,45229
ENSG00000270218,45230
ENSG00000186198,45231
ENSG00000277351,45232
ENSG00000103710,45233
ENSG00000234438,45234
ENSG00000278737,45235
ENSG00000246922,45236
ENSG00000259258,45237
ENSG00000090470,45238
ENSG00000166855,45239
ENSG00000138615,45240
ENSG00000279268,45241
ENSG00000201709,45242
ENSG00000138617,45243
ENSG00000206903,45244
ENSG00000199568,45245
ENSG00000259346,45246
ENSG00000200156,45247
ENSG00000174498,45248
ENSG00000103742,45249
ENSG00000074603,45250
ENSG00000270690,45251
ENSG00000259232,45252
ENSG00000252217,45253
ENSG00000074696,45254
ENSG00000207449,45255
ENSG00000138614,45256
ENSG00000074621,45257
ENSG00000275638,45258
ENSG00000174485,45259
ENSG00000238311,45260
ENSG00000264737,45261
ENSG00000103769,45262
ENSG00000261544,45263
ENSG00000259924,45264
ENSG00000249271,45265
ENSG00000252715,45266
ENSG00000157890,45267
ENSG00000263512,45268
ENSG00000261318,45269
ENSG00000166938,45270
ENSG00000260773,45271
ENSG00000075131,45272
ENSG00000252712,45273
ENSG00000223271,45274
ENSG00000240821,45275
ENSG00000169032,45276
ENSG00000261102,45277
ENSG00000243404,45278
ENSG00000261351,45279
ENSG00000174446,45280
ENSG00000266589,45281
ENSG00000174444,45282
ENSG00000199574,45283
ENSG00000202529,45284
ENSG00000199673,45285
ENSG00000200623,45286
ENSG00000174442,45287
ENSG00000188501,45288
ENSG00000259471,45289
ENSG00000137834,45290
ENSG00000274995,45291
ENSG00000270490,45292
ENSG00000277152,45293
ENSG00000259437,45294
ENSG00000259289,45295
ENSG00000259347,45296
ENSG00000259246,45297
ENSG00000166949,45298
ENSG00000259202,45299
ENSG00000103591,45300
ENSG00000242634,45301
ENSG00000103599,45302
ENSG00000259673,45303
ENSG00000189227,45304
ENSG00000270964,45305
ENSG00000137764,45306
ENSG00000259512,45307
ENSG00000188779,45308
ENSG00000259410,45309
ENSG00000245719,45310
ENSG00000206625,45311
ENSG00000261702,45312
ENSG00000260109,45313
ENSG00000033800,45314
ENSG00000129007,45315
ENSG00000260007,45316
ENSG00000128973,45317
ENSG00000264779,45318
ENSG00000260602,45319
ENSG00000260657,45320
ENSG00000169018,45321
ENSG00000137809,45322
ENSG00000103647,45323
ENSG00000271232,45324
ENSG00000140350,45325
ENSG00000265195,45326
ENSG00000258484,45327
ENSG00000259286,45328
ENSG00000137808,45329
ENSG00000255346,45330
ENSG00000273851,45331
ENSG00000259265,45332
ENSG00000212766,45333
ENSG00000259222,45334
ENSG00000138604,45335
ENSG00000266374,45336
ENSG00000241774,45337
ENSG00000261634,45338
ENSG00000259504,45339
ENSG00000137819,45340
ENSG00000221376,45341
ENSG00000252972,45342
ENSG00000259645,45343
ENSG00000259426,45344
ENSG00000207395,45345
ENSG00000137807,45346
ENSG00000259191,45347
ENSG00000137818,45348
ENSG00000207119,45349
ENSG00000259215,45350
ENSG00000245750,45351
ENSG00000259457,45352
ENSG00000259641,45353
ENSG00000238870,45354
ENSG00000215958,45355
ENSG00000259496,45356
ENSG00000259309,45357
ENSG00000259703,45358
ENSG00000140332,45359
ENSG00000207965,45360
ENSG00000200216,45361
ENSG00000259252,45362
ENSG00000259503,45363
ENSG00000259473,45364
ENSG00000259227,45365
ENSG00000137831,45366
ENSG00000259532,45367
ENSG00000274297,45368
ENSG00000259624,45369
ENSG00000259452,45370
ENSG00000235420,45371
ENSG00000166173,45372
ENSG00000259744,45373
ENSG00000137821,45374
ENSG00000259470,45375
ENSG00000129028,45376
ENSG00000242276,45377
ENSG00000187720,45378
ENSG00000225362,45379
ENSG00000259964,45380
ENSG00000259781,45381
ENSG00000212664,45382
ENSG00000260586,45383
ENSG00000278408,45384
ENSG00000274096,45385
ENSG00000278570,45386
ENSG00000260037,45387
ENSG00000066933,45388
ENSG00000200873,45389
ENSG00000261632,45390
ENSG00000260576,45391
ENSG00000222094,45392
ENSG00000223253,45393
ENSG00000166192,45394
ENSG00000243568,45395
ENSG00000260173,45396
ENSG00000175318,45397
ENSG00000067225,45398
ENSG00000137817,45399
ENSG00000273025,45400
ENSG00000261460,45401
ENSG00000260729,45403
ENSG00000140488,45402
ENSG00000213614,45404
ENSG00000260339,45405
ENSG00000243007,45406
ENSG00000187806,45407
ENSG00000261423,45408
ENSG00000271072,45409
ENSG00000261187,45410
ENSG00000166233,45411
ENSG00000207690,45412
ENSG00000260534,45413
ENSG00000278313,45414
ENSG00000260144,45415
ENSG00000259783,45416
ENSG00000260672,45417
ENSG00000259909,45418
ENSG00000215186,45419
ENSG00000274350,45420
ENSG00000175202,45421
ENSG00000261281,45422
ENSG00000140463,45423
ENSG00000159322,45424
ENSG00000260898,45425
ENSG00000259259,45426
ENSG00000067141,45427
ENSG00000259691,45428
ENSG00000259440,45429
ENSG00000259528,45430
ENSG00000138622,45431
ENSG00000259650,45432
ENSG00000183324,45433
ENSG00000259186,45434
ENSG00000156642,45435
ENSG00000103855,45436
ENSG00000276807,45437
ENSG00000205363,45438
ENSG00000260469,45439
ENSG00000260624,45440
ENSG00000167139,45441
ENSG00000222064,45442
ENSG00000261801,45443
ENSG00000129038,45444
ENSG00000067221,45445
ENSG00000140464,45446
ENSG00000260096,45447
ENSG00000159289,45448
ENSG00000278604,45449
ENSG00000214702,45450
ENSG00000167178,45451
ENSG00000274013,45452
ENSG00000248540,45453
ENSG00000261543,45454
ENSG00000278348,45455
ENSG00000129009,45456
ENSG00000137868,45457
ENSG00000259264,45458
ENSG00000140481,45459
ENSG00000280309,45460
ENSG00000261384,45461
ENSG00000277749,45462
ENSG00000140459,45463
ENSG00000260266,45464
ENSG00000261821,45465
ENSG00000274937,45466
ENSG00000277718,45467
ENSG00000138623,45468
ENSG00000277391,45469
ENSG00000138629,45470
ENSG00000247240,45471
ENSG00000260103,45472
ENSG00000261775,45473
ENSG00000212279,45474
ENSG00000179361,45475
ENSG00000179335,45476
ENSG00000275527,45477
ENSG00000260919,45478
ENSG00000179151,45479
ENSG00000140465,45480
ENSG00000140505,45481
ENSG00000103653,45482
ENSG00000264386,45483
ENSG00000140506,45484
ENSG00000261606,45485
ENSG00000213578,45486
ENSG00000140474,45487
ENSG00000275411,45488
ENSG00000140497,45489
ENSG00000178802,45490
ENSG00000178761,45491
ENSG00000178741,45492
ENSG00000178718,45493
ENSG00000198794,45494
ENSG00000261813,45495
ENSG00000199580,45496
ENSG00000273798,45497
ENSG00000260483,45498
ENSG00000138621,45499
ENSG00000260152,45500
ENSG00000203411,45501
ENSG00000252722,45502
ENSG00000240366,45503
ENSG00000167173,45504
ENSG00000261779,45505
ENSG00000264950,45506
ENSG00000260660,45507
ENSG00000260104,45508
ENSG00000261205,45509
ENSG00000140478,45510
ENSG00000167195,45511
ENSG00000277295,45512
ENSG00000275992,45513
ENSG00000260357,45514
ENSG00000259790,45515
ENSG00000140365,45516
ENSG00000275645,45517
ENSG00000140398,45518
ENSG00000207636,45519
ENSG00000140400,45520
ENSG00000260274,45521
ENSG00000169375,45522
ENSG00000241890,45523
ENSG00000261714,45524
ENSG00000276744,45525
ENSG00000169410,45526
ENSG00000260165,45527
ENSG00000259931,45528
ENSG00000260269,45529
ENSG00000169371,45530
ENSG00000260235,45531
ENSG00000260206,45532
ENSG00000177971,45533
ENSG00000275454,45534
ENSG00000274515,45535
ENSG00000173548,45536
ENSG00000173546,45537
ENSG00000260892,45538
ENSG00000203392,45539
ENSG00000182950,45540
ENSG00000246877,45541
ENSG00000260288,45542
ENSG00000260815,45543
ENSG00000261043,45544
ENSG00000274496,45545
ENSG00000187812,45546
ENSG00000241807,45547
ENSG00000261820,45548
ENSG00000140367,45549
ENSG00000266308,45550
ENSG00000167196,45551
ENSG00000169752,45552
ENSG00000260685,45553
ENSG00000169758,45554
ENSG00000259422,45555
ENSG00000140374,45556
ENSG00000196274,45557
ENSG00000259581,45558
ENSG00000159556,45559
ENSG00000259514,45560
ENSG00000270036,45561
ENSG00000140386,45562
ENSG00000261232,45563
ENSG00000266449,45564
ENSG00000201510,45565
ENSG00000117906,45566
ENSG00000243365,45567
ENSG00000259565,45568
ENSG00000140368,45569
ENSG00000140391,45570
ENSG00000259652,45571
ENSG00000278991,45572
ENSG00000269951,45573
ENSG00000173517,45574
ENSG00000259722,45575
ENSG00000230459,45576
ENSG00000140382,45577
ENSG00000279033,45578
ENSG00000259362,45579
ENSG00000259420,45580
ENSG00000169783,45581
ENSG00000259666,45582
ENSG00000259281,45583
ENSG00000280359,45584
ENSG00000259213,45585
ENSG00000260139,45586
ENSG00000260776,45587
ENSG00000261244,45588
ENSG00000242066,45589
ENSG00000214646,45590
ENSG00000261403,45591
ENSG00000261143,45592
ENSG00000167202,45593
ENSG00000259792,45594
ENSG00000221476,45595
ENSG00000183476,45596
ENSG00000199633,45597
ENSG00000136425,45598
ENSG00000166411,45599
ENSG00000260988,45600
ENSG00000103740,45601
ENSG00000259708,45602
ENSG00000140403,45603
ENSG00000140395,45604
ENSG00000272418,45605
ENSG00000259562,45606
ENSG00000259322,45607
ENSG00000277482,45608
ENSG00000279694,45609
ENSG00000166426,45610
ENSG00000259413,45611
ENSG00000136381,45612
ENSG00000259474,45613
ENSG00000188266,45614
ENSG00000279373,45615
ENSG00000041357,45616
ENSG00000169684,45617
ENSG00000261762,45618
ENSG00000080644,45619
ENSG00000279421,45620
ENSG00000117971,45621
ENSG00000259555,45622
ENSG00000261303,45623
ENSG00000213307,45624
ENSG00000273512,45625
ENSG00000238166,45626
ENSG00000136378,45627
ENSG00000185787,45628
ENSG00000243711,45629
ENSG00000252061,45630
ENSG00000279235,45631
ENSG00000103811,45632
ENSG00000058335,45633
ENSG00000177699,45634
ENSG00000239022,45635
ENSG00000259234,45636
ENSG00000207695,45637
ENSG00000259419,45638
ENSG00000235711,45639
ENSG00000166557,45640
ENSG00000266543,45641
ENSG00000169330,45642
ENSG00000259493,45643
ENSG00000259208,45644
ENSG00000260674,45645
ENSG00000213527,45646
ENSG00000259229,45647
ENSG00000252995,45648
ENSG00000259548,45649
